 ,Cat,Arryn,Septa,Tyroshi,Petyr,Tywin,Throne,Rodrik,Stark,Bowen,Jaremy,Town,Mother,Prince,Galbart,Vardis,Forel,Vaes,Bran,Shadow,Aggo,Eyrie,Sandor,North,Tower,Gregor,Illyrio,Aemon,Jhogo,Baelor,Tyrell,Quaro,Tyrion,Walder,Dothraki,Shagga,Mycah,Lady,Jory,Balon,Mordane,Braavos,Snow,Rock,Nymeria,Waymar,Theon,Magister,Drogo,Rakharo,Mormont,Arryns,Duur,Ilyn,Dany,Greatjon,Lion,Halder,Imp,Conn,Small,Maz,Poole,Thorne,Nestor,Uncle,Storm,Iron,Redwyne,Joffrey,Realm,Needle,Shae,Maester,Jaime,Old,Tongue,Neck,Varys,Myr,Night,Benjen,Eddard,Lys,Aegon,Doreah,Raymun,Jorah,Royce,Mya,Hand,Jyck,Haggo,Grace,Greyjoy,Addam,Tullys,Dothrak,Timett,Cassel,Edmure,End,Princess,Ah,Harwin,Ned,Chett,Joff,Piper,Mallister,Daenerys,Rickon,Fork,Dorne,Maegor,Father,Noye,Qotho,Fat,Dragonstone,Watch,Lysa,Marsh,Ghost,Nan,Pyp,Syrio,Castle,Lannister,Samwell,Rhaego,Jon,Thank,Men,Myrcella,Cersei,Mountain,Mirri,Mord,Hunter,Protector,Dancer,Jhiqui,Great,Lord,Targaryen,Aerys,Ogo,Sansa,Hound,Irri,Osha,Meryn,Alyn,Arya,Marq,Stone,Vayon,Darry,Jeyne,Bronn,Catelyn,Hall,Chiggen,Harrenhal,Nothing,Trident,Baratheon,Vale,Ice,Rickard,Toad,Black,Viserys,Clegane,Slynt,Marillion,Robb,Summer,Gate,Common,Hodor,Ser,Hoster,Selmy,Blackwood,Tomard,Rast,Stannis,Littlefinger,Frey,Asshai,Brandon,Glover,Rhaegar,Commander
Cat,1.0,0.718249688317,0.936689834898,0.893726402593,0.77372618297,0.463446103961,0.595188729887,0.708590926672,0.803753531888,0.823211282192,0.74049766964,0.526407602617,0.964593142717,0.813498938623,0.846476445742,0.702472692622,0.883342863317,0.676090582756,0.8523507018,0.51938853534,0.613597112551,0.769901494197,0.822529812207,0.638013096255,0.50615174011,0.784933340838,0.872600778535,0.940542532097,0.812571549477,0.645044341243,0.765317165403,0.738392873893,0.838419924868,0.639030429974,0.820543908385,0.629695991453,0.774307223827,0.909855710627,0.912387123182,0.810321461153,0.935832522554,0.6174923494,0.89796838893,0.681098276085,0.818106886211,0.584383502905,0.865160188877,0.850233756947,0.774851470518,0.825971339919,0.822023883605,0.870613839277,0.82337267773,0.705076154705,0.83585677035,0.529559100117,0.541598533176,0.781581900828,0.815919858022,0.78806009781,0.897328687379,0.835019767018,0.91543019545,0.852910815876,0.533215108655,0.948750884674,0.416834366844,0.545746158762,0.719714292702,0.926196249837,0.647460890985,0.612144709713,0.723550179175,0.923332808544,0.80315208686,0.887539565097,0.833504289116,0.70294524782,0.929052339551,0.553682281813,0.351479776259,0.900777099062,0.660657140674,0.820559147645,0.660178473295,0.73538925418,0.678441680241,0.712656953963,0.738053896611,0.814714837784,0.598141890925,0.711398429384,0.76527945338,0.830913647316,0.837855925524,0.685198250405,0.709105623728,0.730542318054,0.671861226722,0.662150477674,0.84837476617,0.421245044907,0.920387538726,0.868168195863,0.639211510243,0.828252348535,0.818126109085,0.894208265966,0.699605827698,0.669463834758,0.800358599239,0.937221114071,0.490312563301,0.721196307808,0.40145582781,0.848092172231,0.743122803414,0.705501773756,0.811376287072,0.752687162311,0.43551932098,0.890404650386,0.726552881759,0.822848981109,0.908549093342,0.832394370522,0.821611767996,0.624648802885,0.813567140343,0.812963689128,0.891622756491,0.837090667782,0.788913767816,0.591962180835,0.919955863015,0.920546083895,0.767171339674,0.822967291476,0.822978927286,0.818123293944,0.658587671277,0.753242672925,0.852854095904,0.528534713409,0.581337163005,0.766093427215,0.746030516537,0.46331019857,0.893522077613,0.779498195729,0.895390244953,0.8292290462,0.589379328338,0.865112882743,0.883541616485,0.762770079507,0.805586124264,0.84063705038,0.547258805566,0.891185406947,0.832334576839,0.890845555298,0.509134381325,0.716052143534,0.765332807724,0.941344749453,0.714618152087,0.716795049402,0.788929369182,0.806236121516,0.36106219855,0.776725671429,0.557222306252,0.868350435384,0.784343058718,0.765499520025,0.872858701789,0.896958815415,0.777365313581,0.474002102123,0.860229251688,0.873308169624,0.702211875907,0.649881968235,0.719654980167,0.708104696467,0.796687378799,0.820865357453,0.851756522736,0.891136408665,0.778226975644,0.764153244853,0.805135432449,0.891180869937,0.72430025708,0.418438235542
Arryn,0.81499688211,1.0,0.8215069921,0.800879844562,0.810820167749,0.815536367674,0.664397969614,0.599370761907,0.884528406759,0.779125861931,0.651895713372,0.746994636326,0.803582686542,0.856292432747,0.783371332278,0.672670161752,0.788706448241,0.615895357408,0.682186369933,0.602503301074,0.623752201142,0.76240434697,0.764829626998,0.748886025114,0.721459381787,0.799669240371,0.787058567946,0.840637168759,0.749794697449,0.659037028277,0.773923401826,0.724426797105,0.68786039425,0.93125656323,0.722778451793,0.691644665848,0.806351797854,0.882812440274,0.847118669489,0.814214889652,0.798214507567,0.651321501587,0.882857771006,0.682278778593,0.774436952628,0.53896804133,0.828458047064,0.851160899588,0.740935086792,0.785582470522,0.812168995135,0.803930413304,0.828299630127,0.638953314504,0.615751980035,0.718490855883,0.780212537074,0.787795621194,0.827130694656,0.814088456343,0.793858282694,0.815407534006,0.830617474091,0.774747492717,0.834754067949,0.820694466654,0.777999448752,0.647938896321,0.743459860411,0.844829132272,0.714891033772,0.641025670164,0.756584148498,0.802737708788,0.888908826491,0.859136305391,0.754783142837,0.714709988822,0.800466302309,0.577443955426,0.72739444985,0.897041071514,0.842446562635,0.743952859936,0.740280481259,0.703114924754,0.677166620446,0.574168125351,0.795652927036,0.742109714007,0.892160795785,0.722454494643,0.678474217114,0.738291361442,0.806888022426,0.66433189021,0.63950183754,0.671242760975,0.720783035957,0.762699647405,0.76121509305,0.757423870025,0.783347742077,0.687419501388,0.780220315145,0.644196051826,0.803226790222,0.824242821049,0.727809573437,0.695756377958,0.735301482464,0.83906402184,0.528350470816,0.653302971484,0.770103728518,0.858980275766,0.728812603311,0.701087418822,0.784020447998,0.810904306983,0.775297154725,0.891768606846,0.771817378417,0.731440197829,0.855606637785,0.795533533017,0.753714065553,0.597752136721,0.830880731728,0.785267544328,0.738067003082,0.670790342562,0.674452214083,0.617219506935,0.791554404198,0.850380689667,0.785230374247,0.82766208491,0.77047848677,0.861913618536,0.863280200696,0.728767121399,0.727242892579,0.673011939835,0.765641192817,0.807128455857,0.927892006644,0.68197727733,0.723061514015,0.85325401168,0.747732168036,0.821833472236,0.556318410816,0.807799250207,0.687158769713,0.748735354904,0.722826259105,0.81198999365,0.744685906409,0.834681248823,0.720701539544,0.691269016228,0.590917946319,0.767528368518,0.851517009543,0.799532385782,0.729472372503,0.862151293541,0.742106893288,0.754541329155,0.697953624138,0.75825714721,0.585694210578,0.742679131322,0.760056913843,0.774347094272,0.752567204365,0.744624284354,0.737550008108,0.737243231903,0.813754854784,0.784285499746,0.589367159236,0.770039620907,0.711050152772,0.71621750378,0.719394906389,0.839056953983,0.901940043694,0.816700637544,0.913229938344,0.708665455455,0.92861935644,0.783407800964,0.900607011616,0.816448328739
Septa,0.942361023669,0.752514716736,1.0,0.968982008483,0.857507432882,0.450974953572,0.78735525108,0.622691270565,0.669964626942,0.933471402985,0.686484723645,0.703143650985,0.898467982663,0.936100798528,0.891725387605,0.71332027446,0.974131990996,0.835434712123,0.820299750481,0.740601079347,0.749705733602,0.844585989352,0.918090624728,0.75038587061,0.700561739577,0.831073645495,0.934984027797,0.933210168634,0.872687351561,0.844882375556,0.874215179867,0.876062589611,0.810062723364,0.723283039977,0.915159092023,0.800028487551,0.901207703561,0.885630501219,0.938003428074,0.883651940269,0.994696008571,0.817780682349,0.815246554103,0.851593697894,0.941601761414,0.575626360165,0.915133791199,0.936363413016,0.879050199021,0.92494110785,0.826194593725,0.96469956822,0.91625318795,0.672896207012,0.832226212031,0.693694359247,0.737748542676,0.878349418115,0.789543844595,0.939559713822,0.966639849551,0.921965356691,0.989312701839,0.90935116725,0.657064698822,0.908396337401,0.556390943052,0.746779482682,0.878084619775,0.929378319991,0.77595156817,0.781734604559,0.877040724996,0.878956743497,0.818765545807,0.965021313704,0.930298575757,0.871985436319,0.855073120767,0.742644897198,0.409572826632,0.904011767726,0.563336919182,0.93359363947,0.831134508828,0.874080325283,0.62195167589,0.628140210994,0.820748490885,0.905844848141,0.604590812161,0.858266105437,0.875929173169,0.679421326981,0.908801583274,0.64648064285,0.866501732802,0.880536024163,0.837765685925,0.74070622766,0.901824127427,0.549759393313,0.950636618765,0.724896138685,0.786209505775,0.74498425826,0.9187822317,0.871059859069,0.774567614809,0.816755680542,0.921220085044,0.986190699224,0.692726732562,0.872321194358,0.568353361766,0.822403033109,0.88033450479,0.85863401547,0.931793874195,0.901813509455,0.483181445893,0.920002740365,0.864773509739,0.898933514093,0.947679664821,0.880436899752,0.922560909843,0.795632600781,0.78296815271,0.931353997022,0.878848065619,0.788117627654,0.708197572492,0.792124466165,0.963902197596,0.931157252153,0.886074511346,0.910808655109,0.928021867944,0.832951177991,0.778762899804,0.896592567946,0.923136195389,0.727924774044,0.497350325584,0.909394468656,0.878243843483,0.689477241856,0.873327853282,0.852140526262,0.959781394362,0.897338960122,0.575870481399,0.957027812764,0.891558128206,0.774972325991,0.928103826933,0.95020120048,0.61631208398,0.968293283269,0.891560869742,0.845482918082,0.717369425386,0.893371995351,0.874119707667,0.922847990164,0.86271465753,0.850724416861,0.908043515854,0.898065582211,0.474371887811,0.899421928363,0.757358074927,0.92364304804,0.89332022446,0.884854323659,0.941383554293,0.822593087116,0.900169672558,0.673311793962,0.919195685472,0.915693350207,0.643980888047,0.559022182289,0.756372166846,0.855864923652,0.908641325625,0.951024903208,0.914742255426,0.899754561359,0.817060452509,0.913753997174,0.880772119239,0.900777382473,0.815937029731,0.495909823616
Tyroshi,0.907791318834,0.736884151182,0.970439124768,1.0,0.891126458762,0.514221756327,0.863145758226,0.648354430637,0.648250427387,0.968233085979,0.712182942872,0.777952559583,0.849019739528,0.95925373509,0.925070317953,0.778971444654,0.973643065903,0.886062782609,0.758078710638,0.825538450935,0.831063236303,0.914192936651,0.937222902791,0.834691855127,0.780945833515,0.876858463788,0.934363869607,0.932913823208,0.927398807474,0.891178276516,0.930564401189,0.911883212154,0.793563088435,0.753701100544,0.949610054499,0.880779989365,0.940580381453,0.865735244686,0.925726644333,0.943150597527,0.965511285944,0.876723110419,0.772723234048,0.911231638178,0.944660911341,0.630104685716,0.948144568813,0.947350583907,0.877223719362,0.949153766736,0.842562926916,0.975312027671,0.956910253762,0.701760627164,0.806131851885,0.802627818445,0.800805531711,0.925691671923,0.832691668475,0.95921029049,0.961003646363,0.964464681362,0.957543140674,0.940676738304,0.735362872612,0.876625957804,0.629663773478,0.840800381957,0.941203213584,0.876862940248,0.861866927622,0.844163703665,0.940346571075,0.857997431571,0.839361855751,0.959867285328,0.955634409778,0.917251793,0.840939397765,0.836736473444,0.43730902125,0.873649847896,0.566746173965,0.973873282629,0.889686116485,0.916558107763,0.664394991238,0.628289979168,0.885181925262,0.943145784686,0.612012039586,0.926027405997,0.924448306885,0.62116771425,0.932514384163,0.691959158615,0.901515893988,0.931111646412,0.917782423529,0.834179797761,0.904337290427,0.618498868733,0.950488693499,0.681701180282,0.847415889964,0.692942725783,0.953382719772,0.820775833453,0.839741772126,0.900093672428,0.951443781056,0.940246123294,0.785636945887,0.912826093926,0.649432012437,0.775508417039,0.926293653828,0.911554645067,0.967271298643,0.928976954937,0.507114988853,0.877581117049,0.931732160606,0.9304224049,0.914632736954,0.884128159568,0.939177313605,0.847957779821,0.824294683932,0.95797080628,0.82356683269,0.720266317997,0.647671732443,0.867772790559,0.970201721845,0.89542152159,0.939367055548,0.938827624226,0.944356999029,0.8398333283,0.832598067471,0.938386367325,0.940195055769,0.813982444725,0.50184517186,0.949771598501,0.870681427355,0.759294175089,0.804586922415,0.883823853064,0.959733036673,0.92974769713,0.622699732915,0.96910712786,0.848189553045,0.83789709809,0.957623675649,0.937960158246,0.707800022439,0.950080220693,0.927653343606,0.79065660845,0.804268100386,0.899451087182,0.92338703316,0.904255283574,0.931986349494,0.902759556724,0.958139792052,0.922513096038,0.614587162722,0.948308016246,0.826071843502,0.922579229587,0.924129874475,0.944202816637,0.963330565072,0.768325032665,0.952377789224,0.767709089884,0.943403163821,0.933944079261,0.659240659412,0.587291772687,0.841065389691,0.918702011219,0.932547878425,0.949723618621,0.909905874041,0.890153756692,0.854257381421,0.949702267605,0.87024582992,0.936841657484,0.83643114078,0.59363257259
Petyr,0.835031564472,0.789948036169,0.885892037585,0.908516562852,1.0,0.740946234427,0.885586442228,0.708945300767,0.739181631036,0.933259733931,0.778043447247,0.893907786086,0.76297371292,0.914483223549,0.939917845738,0.856874210845,0.924078040327,0.864470563917,0.771957289873,0.833672150933,0.888954169453,0.953219723152,0.95989583416,0.837042307712,0.836145988161,0.959081216248,0.965268226495,0.901685291085,0.965713250394,0.868764666226,0.962438071777,0.893245665855,0.889703885235,0.862298897081,0.922525584193,0.909693384605,0.948808907272,0.896006296003,0.941682785927,0.945211837143,0.892375734004,0.846622315951,0.771739015484,0.897020560764,0.941912839998,0.707932288782,0.969549615478,0.964985591806,0.912833295796,0.966723157318,0.949427017924,0.863449050382,0.955252835648,0.724817043308,0.82650357286,0.927061118314,0.815289600019,0.974738997024,0.88059930777,0.917321946329,0.879216503573,0.961726912595,0.913131407833,0.960850480015,0.888614531178,0.841485203106,0.76976887223,0.871651444378,0.914805182874,0.85429150939,0.890812720584,0.863559342678,0.906495534203,0.866073929269,0.885894921184,0.943660501105,0.942419442494,0.890534208607,0.863995860634,0.827377452771,0.527186273149,0.880000921447,0.752483407996,0.908186439508,0.924278068655,0.917013486293,0.803460491877,0.678926048459,0.951976342182,0.957880572612,0.665965686659,0.929393004357,0.920180401924,0.602531543843,0.981407844936,0.7233160478,0.878115557672,0.889845260532,0.916987803393,0.945018519908,0.958388886968,0.746836501153,0.895334988065,0.661261872639,0.962084977328,0.776290584885,0.967444486146,0.690945194456,0.89933014586,0.929422046252,0.922006069946,0.869417051108,0.777035628018,0.875225202398,0.791045003865,0.819776811636,0.953693811369,0.904840859825,0.940803858073,0.907565001253,0.596102534569,0.901983677281,0.955318423317,0.951314310609,0.89665965288,0.962995495603,0.940609876933,0.857375260248,0.909917515606,0.930614558362,0.801819800847,0.785646309154,0.610700430503,0.858858126014,0.905671646229,0.903528003547,0.917623780897,0.947636171401,0.955261059711,0.897160664461,0.835777346606,0.915977157754,0.925084115746,0.874411873969,0.605828492863,0.957304073973,0.880437712261,0.828022288011,0.806418903801,0.937119502084,0.919985456316,0.969035898945,0.705399900043,0.960450453981,0.842457461768,0.911292400597,0.908703188565,0.925820703263,0.870583470068,0.925969112145,0.953594236201,0.827737777135,0.839531837154,0.832099176569,0.879725107041,0.865087634543,0.90677268257,0.951113751099,0.934323973253,0.921321655701,0.822481141852,0.949861402027,0.847824431584,0.943743309983,0.969471363843,0.928750147287,0.951481298682,0.824620549198,0.94726589439,0.810614466547,0.941668033097,0.947758916127,0.762134658602,0.788213165277,0.927062907806,0.902110676559,0.92887308483,0.924248250135,0.875007965307,0.937482637829,0.911017227505,0.866706301626,0.912948179385,0.949366626791,0.908227628803,0.777448242435
Tywin,0.615265778904,0.798560990033,0.567588924722,0.598542943126,0.745216780344,1.0,0.51807123145,0.681185457556,0.805053487912,0.619095245426,0.708699739822,0.716912915845,0.608611403848,0.600599726833,0.717355977359,0.720473670759,0.565494590097,0.469157198103,0.510829212311,0.478647611365,0.562760984475,0.681419567545,0.640544006832,0.577146273727,0.648369366112,0.762242407183,0.655600165403,0.709984008704,0.682100631225,0.482485760123,0.66758533932,0.551521544778,0.679766378417,0.889249319917,0.561730632659,0.594422352622,0.615178302128,0.76528761485,0.686552150364,0.695228921203,0.565225833995,0.482222554208,0.704862792461,0.515359669425,0.565709527639,0.616853893236,0.715433205655,0.688528792476,0.536886363383,0.652382326817,0.80788044917,0.535197857647,0.68872454919,0.639070968913,0.522503146694,0.676966839049,0.601803613306,0.682911876876,0.774660391324,0.567013816401,0.525071182283,0.688468643149,0.582357170919,0.698402241075,0.796241975676,0.673150246492,0.822165194318,0.517700626765,0.576435100505,0.623709386021,0.650939099281,0.486175727495,0.612454319081,0.734173569078,0.793596378001,0.6319455533,0.595552749086,0.515591393698,0.74731725935,0.476915008191,0.762668950348,0.723561188315,0.930538141983,0.561368810962,0.578149279704,0.56259363554,0.80339081897,0.622724296194,0.739028185989,0.625680079991,0.855811698379,0.573205686995,0.577560539027,0.657095196373,0.689606152192,0.698454329841,0.484601957206,0.505890109039,0.595476708615,0.770395351035,0.683744660029,0.799788934308,0.6353369111,0.585401359829,0.69297489686,0.612218188296,0.649457135693,0.567231611675,0.701958491042,0.598112840978,0.538303490687,0.557151083838,0.414099673131,0.490423351738,0.796896068789,0.711693069301,0.613338430923,0.536852960821,0.604473022888,0.570367960577,0.803704371357,0.702730006105,0.660796285758,0.610520104709,0.618540954543,0.713241923083,0.578545483814,0.459570147106,0.826937442867,0.566345796716,0.615718173291,0.553460138092,0.595502123955,0.471410588822,0.638885020221,0.679438602071,0.620242171855,0.714427068888,0.610860252381,0.766664884139,0.741489442679,0.554796064875,0.57402027869,0.590052175677,0.873142253991,0.620122911385,0.724314080963,0.562790522592,0.5170204316,0.716828550866,0.584786572148,0.704520701314,0.655307680021,0.624669156454,0.521954887474,0.748244954792,0.526330482707,0.57378037171,0.81317117849,0.59074947358,0.640181620211,0.587900131389,0.454538364982,0.498176916768,0.652348541378,0.637298523203,0.544384418978,0.693101436092,0.594290899334,0.572954756227,0.813331258191,0.615355053919,0.454039796733,0.601758480906,0.656016169694,0.639244131201,0.619497492049,0.645745858373,0.604268973503,0.654240738039,0.669069031963,0.66992299428,0.707698745645,0.870884123533,0.726599812616,0.554456788273,0.561246594893,0.610843279447,0.692796643305,0.733491298156,0.805638909587,0.482332424915,0.701204812939,0.712292172931,0.758280560068,0.933521640897
Throne,0.668821225099,0.58186180765,0.808917132501,0.87096077841,0.871613062904,0.450148659978,1.0,0.541644250322,0.367429241465,0.937094982463,0.625905005201,0.889558937685,0.522251671621,0.891947049072,0.834293834395,0.780189583289,0.901663017124,0.962389735899,0.553733393607,0.971002730801,0.962041022187,0.887861938975,0.931478175005,0.904559952173,0.938593541618,0.839159087462,0.884551384236,0.749102185579,0.894404026116,0.960247650636,0.94484682933,0.966356123972,0.677047778346,0.670559434193,0.953620076478,0.931275085981,0.927488312028,0.640095427567,0.758505398056,0.872174248357,0.813321784734,0.974423233291,0.526295827419,0.96571958541,0.908739781889,0.662113336282,0.866887332308,0.875078612073,0.846269476491,0.919414226073,0.730675415169,0.854571073444,0.86360246632,0.641123905038,0.736442990703,0.907394817797,0.93073186308,0.908306771845,0.622396721624,0.908137900755,0.869685960729,0.890914507524,0.841015210174,0.886548997194,0.779301042659,0.595587740016,0.755902054625,0.996047995907,0.970599356678,0.626530820366,0.907439045998,0.961065512686,0.901088130589,0.609591976436,0.614856431582,0.840151131949,0.940109613702,0.971364434843,0.595786450804,0.968728454882,0.46944131981,0.612238869348,0.355723392179,0.925116129817,0.955141472922,0.967147343688,0.541165789842,0.526545190666,0.89104650466,0.932371632793,0.489146923049,0.975816625678,0.952779301988,0.272154229204,0.879463391962,0.607345029083,0.952182358004,0.965422070644,0.930453817083,0.837467688137,0.832394965152,0.74229686945,0.834431766135,0.359180469344,0.882270687184,0.513821861167,0.922403416906,0.491924323428,0.873037502291,0.978774520475,0.951606716428,0.758145658964,0.958490670339,0.955700245097,0.799306733669,0.494358469504,0.960816656656,0.986780847835,0.945954276702,0.881701936985,0.514303625641,0.670630788687,0.948614337089,0.921527699681,0.724823578914,0.783389905652,0.933735812621,0.970063363852,0.651559717695,0.904246199098,0.582520811621,0.553307158586,0.354004797518,0.98705290855,0.837977829144,0.671523040093,0.944155080078,0.828162697115,0.923408148214,0.721400927648,0.765615182472,0.968122823027,0.921136607892,0.966983053541,0.285808120998,0.923087890738,0.780978591838,0.954170285947,0.629693213424,0.834723113312,0.887071692819,0.861861889238,0.609000134396,0.912150002906,0.717846975298,0.824880871194,0.951662396405,0.906877714765,0.696513021118,0.866710214989,0.901961368395,0.634469091811,0.981342989007,0.896186271614,0.823583004698,0.662753132401,0.97609805329,0.884580842656,0.950716205295,0.947539422246,0.766638517344,0.941376642721,0.980168437571,0.870402406448,0.933956451007,0.941607309825,0.911164772881,0.554217200907,0.963085502036,0.931445716716,0.885381046055,0.810641375654,0.526578536036,0.385802734299,0.857884366544,0.973895625229,0.956692273795,0.827776000613,0.677971895221,0.727355057397,0.691317235028,0.940234633517,0.733154498511,0.813752371481,0.770880020826,0.668088031744
Rodrik,0.619236641852,0.202776527388,0.458490451867,0.470445333103,0.478372905662,0.419044674624,0.267943060584,1.0,0.446937983629,0.53282783744,0.979644701846,0.212131502659,0.491692779859,0.305497748216,0.603686392044,0.885938996843,0.44025914072,0.375985202376,0.376140104828,0.178740472859,0.475940609393,0.409955765112,0.585100454631,0.277634947222,0.18968375395,0.679418826956,0.562189739136,0.659039025567,0.529131256667,0.229615385498,0.523852149843,0.486921386698,0.657809827054,0.240800300368,0.529678537331,0.204684520782,0.29759048818,0.563639509396,0.486381345651,0.538817393483,0.484703390744,0.310591577397,0.60597920098,0.246012019175,0.366671074635,0.919028798686,0.54089989934,0.51455427408,0.215776415368,0.53438314436,0.706292527991,0.400589765591,0.422723304305,0.947848424353,0.649745356223,0.239541404854,0.177539771122,0.490332917386,0.449574756554,0.247585611196,0.444937798521,0.497545540087,0.483164446491,0.709426187732,0.254828412112,0.527492387133,0.207486469067,0.22094243338,0.368357263618,0.36142137192,0.378787126341,0.33306288763,0.323645418913,0.679602072752,0.384932827482,0.360367265362,0.539592944029,0.315612017358,0.709802610177,0.331180260475,0.152625086796,0.405005439583,0.478346886658,0.454859206122,0.187206658624,0.4808472961,0.882564527555,0.980558028836,0.611232519765,0.509784187099,0.197069405898,0.370588035106,0.558379253713,0.642678604291,0.505258875263,0.892450518601,0.383554311756,0.375487956353,0.219192626065,0.491869350952,0.643961477541,0.197799473266,0.686262522802,0.511808419951,0.228744659899,0.63721829785,0.451018573519,0.282090155811,0.674679410662,0.376975981234,0.396860760201,0.359843057056,0.269368260125,0.4045577105,0.206187345455,0.30890838012,0.439143082538,0.386797200862,0.46515028942,0.195035576657,0.16790801786,0.428513434423,0.431566536067,0.521768359884,0.322831545903,0.533852075217,0.497400514003,0.34253182343,0.615743857562,0.310273532025,0.598956033496,0.494663939886,0.638320783785,0.256584755059,0.630017206725,0.433669553031,0.500830353533,0.478218129347,0.421233411616,0.494421118505,0.244407080258,0.442954908741,0.584740139663,0.193531879232,0.414388802194,0.273159901046,0.189318196675,0.170198480028,0.439522356698,0.451561300466,0.604875762887,0.520143759207,0.951275864957,0.477261185994,0.495709739991,0.805377597939,0.433895753504,0.444891354438,0.586730379515,0.448228338825,0.578827672303,0.656668519328,0.169466525693,0.274498217108,0.241017095159,0.506616829749,0.329110988088,0.226320994949,0.42092659777,0.514625786852,0.28898645896,0.429509589264,0.268071619999,0.550248101279,0.554418110467,0.467855535552,0.585361903854,0.582395889629,0.454938494734,0.200916343963,0.598152529111,0.494835519903,0.853399462914,0.392890547141,0.71931581885,0.362296395468,0.514012746484,0.254461084893,0.281753282611,0.617178249671,0.387793740306,0.303094119629,0.197766283977,0.62495841448,0.217815530254,0.357397281414
Stark,0.865698650805,0.879651954436,0.751917458135,0.722562171845,0.75517816532,0.813942778573,0.47085129443,0.710332160378,1.0,0.662831192962,0.730855729849,0.588492535402,0.864964917728,0.693624026124,0.762818550748,0.680809330063,0.702817691191,0.482625243133,0.761554814294,0.392581903111,0.507558822324,0.713783501891,0.684757812257,0.58878033084,0.518402771801,0.769583571905,0.747496932814,0.843480456661,0.723086375286,0.463955925592,0.677649151175,0.57338073763,0.784219000189,0.816876483695,0.643627167616,0.55124898557,0.673291992171,0.90391145224,0.842682869519,0.746782167456,0.747530841947,0.44232116587,0.904439018948,0.527101403648,0.666566767375,0.563004621698,0.788607775499,0.761595182246,0.666425306503,0.708502084102,0.836029418041,0.685448463064,0.739418257104,0.669380660389,0.679289079055,0.562521638647,0.519377131861,0.706323310965,0.870253928025,0.650140358354,0.711388620926,0.734242646639,0.750250258964,0.744154506903,0.662400342257,0.880946641628,0.620919085073,0.442102996293,0.582611230528,0.84423566442,0.588155387578,0.474796662671,0.591839479096,0.873455585113,0.867924297097,0.779082765956,0.66835190668,0.535932222023,0.906260210789,0.393874131855,0.617838041981,0.886594944688,0.937510058274,0.641559923281,0.580017739193,0.571365028364,0.774879709499,0.684058647125,0.712368127366,0.682400349187,0.828671237938,0.585141476885,0.597051874669,0.859582712431,0.764051084989,0.678763039334,0.509375065496,0.535397148377,0.575081133173,0.70530732834,0.758073756447,0.617225477278,0.748669706463,0.858088482142,0.651757246201,0.787680679285,0.70561623399,0.809260851993,0.6439007593,0.56734489954,0.628150841599,0.779431400825,0.32670227052,0.526207479222,0.585429919348,0.893056224521,0.613607204387,0.547438822642,0.660634526173,0.652239724431,0.684417162975,0.853709784157,0.634507200422,0.68615792803,0.820984887484,0.787081097137,0.670661608081,0.454016800126,0.880720396679,0.677483154195,0.777703105177,0.7730085095,0.738276744982,0.432911586142,0.74530658382,0.859790719184,0.646426927285,0.743810122103,0.687048358145,0.83012949185,0.694105796273,0.584000236215,0.680918281315,0.487634597473,0.851991540241,0.667120326152,0.756844497865,0.433024814892,0.778349231757,0.754388777604,0.708528631321,0.770131393311,0.591338032822,0.726073794724,0.726326560189,0.74583162853,0.613301843584,0.695739774719,0.695433848309,0.751315953242,0.704496983057,0.790036112469,0.39373172491,0.535974381071,0.692092281021,0.839102387884,0.57612682751,0.708275086475,0.636524854009,0.655728260526,0.587542559727,0.64401351545,0.405267185848,0.727881405108,0.672651562783,0.639565418391,0.714498349657,0.863464521045,0.630945163065,0.495764625579,0.74656332115,0.782015241671,0.722213108066,0.89825251104,0.705062761652,0.569341080631,0.626404742155,0.705116921868,0.812197471803,0.835493995038,0.854215747631,0.557762108901,0.827933567168,0.812326996288,0.801141458793,0.69466136004
